# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.modify.entity.ms,1775508198428000000,1775508198434000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1775508198434000000,1775508198444000000,0
FilePageCacheLockFree.totalPagesWritten,1775508198434000000,1775508198444000000,0
FilePageCacheLockFree.nativeBytesInUse,1775508198434000000,1775508198444000000,0
DirectByteBufferAllocator.misses,1775508198434000000,1775508198444000000,0
FilePageCache.capacityInBytes,1775508198434000000,1775508198444000000,503316478
FilePageCacheLockFree.totalBytesWritten,1775508198434000000,1775508198444000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1775508198434000000,1775508198444000000,0
FilePageCacheLockFree.totalBytesRequested,1775508198434000000,1775508198444000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1775508198434000000,1775508198444000000,1233699
FilePageCache.pageHits,1775508198434000000,1775508198444000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1775508198434000000,1775508198444000000,0
FilePageCacheLockFree.totalPagesReclaimed,1775508198434000000,1775508198444000000,0
StreamlinedBlobStorage.recordsRelocated,1775508198434000000,1775508198444000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1775508198434000000,1775508198444000000,0
FilePageCacheLockFree.totalPagesWriteMs,1775508198434000000,1775508198444000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1775508198434000000,1775508198444000000,0
FilePageCacheLockFree.heapBytesInUse,1775508198434000000,1775508198444000000,0
FilePageCache.uncachedFileAccess,1775508198434000000,1775508198444000000,0
StorageLockContext.competingThreads.90P,1775508198434000000,1775508198444000000,0
MappedFileStorage.totalBytesMapped,1775508198434000000,1775508198444000000,164626432
FilePageCacheLockFree.housekeeperTurnsDone,1775508198434000000,1775508198444000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1775508198434000000,1775508198444000000,0
FilePageCache.disposedBuffers,1775508198434000000,1775508198444000000,0
DirectByteBufferAllocator.disposed,1775508198434000000,1775508198444000000,0
FilePageCacheLockFree.totalBytesRead,1775508198434000000,1775508198444000000,0
DirectByteBufferAllocator.reclaimed,1775508198434000000,1775508198444000000,0
FilePageCache.totalPageDisposalsUs,1775508198434000000,1775508198444000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1775508198434000000,1775508198444000000,0
MappedFileStorage.totalPagesMapped,1775508198434000000,1775508198444000000,6
MappedFileStorage.storages,1775508198434000000,1775508198444000000,6
FilePageCacheLockFree.totalPagesAllocated,1775508198434000000,1775508198444000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775508198434000000,1775508198444000000,202375168
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775508198434000000,1775508198444000000,0
FilePageCache.maxRegisteredFiles,1775508198434000000,1775508198444000000,537
FilePageCacheLockFree.totalPagesRequestsMs,1775508198434000000,1775508198444000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1775508198434000000,1775508198444000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1775508198434000000,1775508198444000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1775508198434000000,1775508198444000000,0
StorageLockContext.competingThreads.avg,1775508198434000000,1775508198444000000,0.0
StreamlinedBlobStorage.recordsAllocated,1775508198434000000,1775508198444000000,0
FilePageCacheLockFree.totalPagesHandedOver,1775508198434000000,1775508198444000000,0
FilePageCache.pageLoads,1775508198434000000,1775508198444000000,0
FilePageCache.pageFastCacheHits,1775508198434000000,1775508198444000000,0
DirectByteBufferAllocator.hits,1775508198434000000,1775508198444000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1775508198434000000,1775508198444000000,0
StorageLockContext.competingThreads.max,1775508198434000000,1775508198444000000,0
StreamlinedBlobStorage.recordsDeleted,1775508198434000000,1775508198444000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1775508198434000000,1775508198444000000,0
FilePageCacheLockFree.totalPagesRequested,1775508198434000000,1775508198444000000,0
FilePageCache.maxCacheSizeInBytes,1775508198434000000,1775508198444000000,202375168
FilePageCacheLockFree.totalPagesReadMs,1775508198434000000,1775508198444000000,0
FilePageCache.totalPageLoadsUs,1775508198434000000,1775508198444000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1775508198434000000,1775508198444000000,0
workspaceModel.to.snapshot.ms,1775508198434000000,1775508198444000000,0
workspaceModel.updates.precise.ms,1775508198434000000,1775508198444000000,0
workspaceModel.loading.from.cache.ms,1775508198434000000,1775508198444000000,0
workspaceModel.collect.changes.ms,1775508198434000000,1775508198444000000,0
workspaceModel.updates.count,1775508198434000000,1775508198444000000,0
workspaceModel.init.bridges.ms,1775508198434000000,1775508198444000000,0
workspaceModel.initializing.ms,1775508198434000000,1775508198444000000,0
workspaceModel.loading.total.ms,1775508198434000000,1775508198444000000,0
workspaceModel.check.recursive.update.ms,1775508198434000000,1775508198444000000,0
workspaceModel.full.replace.project.model.ms,1775508198434000000,1775508198444000000,0
workspaceModel.update.unloaded.entities.ms,1775508198434000000,1775508198444000000,0
workspaceModel.replace.project.model.ms,1775508198434000000,1775508198444000000,0
workspaceModel.updates.ms,1775508198434000000,1775508198444000000,0
workspaceModel.pre.handlers.ms,1775508198434000000,1775508198444000000,0
AWTEventQueue.dispatchTimeMaxNs,1775508198434000000,1775508198444000000,0
AWTEventQueue.dispatchTimeAvgNs,1775508198434000000,1775508198444000000,0.0
FlushQueue.executionTimeAvgNs,1775508198434000000,1775508198444000000,0.0
WriteAction.executionsCount,1775508198434000000,1775508198444000000,0
AWTEventQueue.dispatchTime90PNs,1775508198434000000,1775508198444000000,0
FlushQueue.waitingTimeMaxNs,1775508198434000000,1775508198444000000,0
FlushQueue.executionTime90PNs,1775508198434000000,1775508198444000000,0
FlushQueue.waitingTimeAvgNs,1775508198434000000,1775508198444000000,0.0
ReadAction.executionsCount,1775508198434000000,1775508198444000000,0
AWTEventQueue.eventsDispatched,1775508198434000000,1775508198444000000,0
FlushQueue.queueSizeAvg,1775508198434000000,1775508198444000000,0.0
FlushQueue.waitingTime90PNs,1775508198434000000,1775508198444000000,0
FlushQueue.queueSize90P,1775508198434000000,1775508198444000000,0
FlushQueue.tasksExecuted,1775508198434000000,1775508198444000000,0
FlushQueue.queueSizeMax,1775508198434000000,1775508198444000000,0
FlushQueue.executionTimeMaxNs,1775508198434000000,1775508198444000000,0
IndexesFlusher.totalContentionQuotaSpent,1775508198434000000,1775508198444000000,0
IndexesFlusher.totalFlushesRetried,1775508198434000000,1775508198444000000,0
IndexesFlusher.totalFlushingTimeUs,1775508198434000000,1775508198444000000,0
IndexesFlusher.totalFlushes,1775508198434000000,1775508198444000000,0
VFS.invertedFileNameIndex.requests,1775508198434000000,1775508198444000000,0
FileNameCache.totalMisses,1775508198434000000,1775508198444000000,0
FileNameCache.queries,1775508198434000000,1775508198444000000,0
VFS.fileByIdCache.misses,1775508198434000000,1775508198444000000,0
VFS.fileChildByName,1775508198434000000,1775508198444000000,0
VFS.fileByIdCache.hits,1775508198434000000,1775508198444000000,0
cacheStateStorage.get.counter,1775508198434000000,1775508198444000000,0
cacheStateStorage.set.duration,1775508198434000000,1775508198444000000,0
cacheStateStorage.get.duration,1775508198434000000,1775508198444000000,0
cacheStateStorage.set.counter,1775508198434000000,1775508198444000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1775508198434000000,1775508198444000000,0
workspaceModel.mutableEntityStorage.entities.ms,1775508198434000000,1775508198444000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775508198434000000,1775508198444000000,0
workspaceModel.do.save.caches.ms,1775508198434000000,1775508198444000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1775508198434000000,1775508198444000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775508198434000000,1775508198444000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1775508198434000000,1775508198444000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775508198434000000,1775508198444000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775508198434000000,1775508198444000000,0
workspaceModel.load.cache.metadata.from.file.ms,1775508198434000000,1775508198444000000,0
workspaceModel.mutableEntityStorage.instances.count,1775508198434000000,1775508198444000000,0
workspaceModel.save.cache.to.file.ms,1775508198434000000,1775508198444000000,0
workspaceModel.load.cache.from.file.ms,1775508198434000000,1775508198444000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775508198434000000,1775508198444000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775508198434000000,1775508198444000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775508198434000000,1775508198444000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1775508198434000000,1775508198444000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1775508198434000000,1775508198444000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1775508198434000000,1775508198444000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1775508198434000000,1775508198444000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1775508198444000000,1775508198450000000,0
FilePageCacheLockFree.totalPagesWritten,1775508198444000000,1775508198450000000,0
FilePageCacheLockFree.nativeBytesInUse,1775508198444000000,1775508198450000000,0
DirectByteBufferAllocator.misses,1775508198444000000,1775508198450000000,0
FilePageCache.capacityInBytes,1775508198444000000,1775508198450000000,503316478
FilePageCacheLockFree.totalBytesWritten,1775508198444000000,1775508198450000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1775508198444000000,1775508198450000000,0
FilePageCacheLockFree.totalBytesRequested,1775508198444000000,1775508198450000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1775508198444000000,1775508198450000000,1233699
FilePageCache.pageHits,1775508198444000000,1775508198450000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1775508198444000000,1775508198450000000,0
FilePageCacheLockFree.totalPagesReclaimed,1775508198444000000,1775508198450000000,0
StreamlinedBlobStorage.recordsRelocated,1775508198444000000,1775508198450000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1775508198444000000,1775508198450000000,0
FilePageCacheLockFree.totalPagesWriteMs,1775508198444000000,1775508198450000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1775508198444000000,1775508198450000000,0
FilePageCacheLockFree.heapBytesInUse,1775508198444000000,1775508198450000000,0
FilePageCache.uncachedFileAccess,1775508198444000000,1775508198450000000,0
StorageLockContext.competingThreads.90P,1775508198444000000,1775508198450000000,0
MappedFileStorage.totalBytesMapped,1775508198444000000,1775508198450000000,164626432
FilePageCacheLockFree.housekeeperTurnsDone,1775508198444000000,1775508198450000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1775508198444000000,1775508198450000000,0
FilePageCache.disposedBuffers,1775508198444000000,1775508198450000000,0
DirectByteBufferAllocator.disposed,1775508198444000000,1775508198450000000,0
FilePageCacheLockFree.totalBytesRead,1775508198444000000,1775508198450000000,0
DirectByteBufferAllocator.reclaimed,1775508198444000000,1775508198450000000,0
FilePageCache.totalPageDisposalsUs,1775508198444000000,1775508198450000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1775508198444000000,1775508198450000000,0
MappedFileStorage.totalPagesMapped,1775508198444000000,1775508198450000000,6
MappedFileStorage.storages,1775508198444000000,1775508198450000000,6
FilePageCacheLockFree.totalPagesAllocated,1775508198444000000,1775508198450000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775508198444000000,1775508198450000000,202375168
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775508198444000000,1775508198450000000,0
FilePageCache.maxRegisteredFiles,1775508198444000000,1775508198450000000,537
FilePageCacheLockFree.totalPagesRequestsMs,1775508198444000000,1775508198450000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1775508198444000000,1775508198450000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1775508198444000000,1775508198450000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1775508198444000000,1775508198450000000,0
StorageLockContext.competingThreads.avg,1775508198444000000,1775508198450000000,0.0
StreamlinedBlobStorage.recordsAllocated,1775508198444000000,1775508198450000000,0
FilePageCacheLockFree.totalPagesHandedOver,1775508198444000000,1775508198450000000,0
FilePageCache.pageLoads,1775508198444000000,1775508198450000000,0
FilePageCache.pageFastCacheHits,1775508198444000000,1775508198450000000,0
DirectByteBufferAllocator.hits,1775508198444000000,1775508198450000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1775508198444000000,1775508198450000000,0
StorageLockContext.competingThreads.max,1775508198444000000,1775508198450000000,0
StreamlinedBlobStorage.recordsDeleted,1775508198444000000,1775508198450000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1775508198444000000,1775508198450000000,0
FilePageCacheLockFree.totalPagesRequested,1775508198444000000,1775508198450000000,0
FilePageCache.maxCacheSizeInBytes,1775508198444000000,1775508198450000000,202375168
FilePageCacheLockFree.totalPagesReadMs,1775508198444000000,1775508198450000000,0
FilePageCache.totalPageLoadsUs,1775508198444000000,1775508198450000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1775508198444000000,1775508198450000000,0
workspaceModel.to.snapshot.ms,1775508198444000000,1775508198450000000,0
workspaceModel.updates.precise.ms,1775508198444000000,1775508198450000000,0
workspaceModel.loading.from.cache.ms,1775508198444000000,1775508198450000000,0
workspaceModel.collect.changes.ms,1775508198444000000,1775508198450000000,0
workspaceModel.updates.count,1775508198444000000,1775508198450000000,0
workspaceModel.init.bridges.ms,1775508198444000000,1775508198450000000,0
workspaceModel.initializing.ms,1775508198444000000,1775508198450000000,0
workspaceModel.loading.total.ms,1775508198444000000,1775508198450000000,0
workspaceModel.check.recursive.update.ms,1775508198444000000,1775508198450000000,0
workspaceModel.full.replace.project.model.ms,1775508198444000000,1775508198450000000,0
workspaceModel.update.unloaded.entities.ms,1775508198444000000,1775508198450000000,0
workspaceModel.replace.project.model.ms,1775508198444000000,1775508198450000000,0
workspaceModel.updates.ms,1775508198444000000,1775508198450000000,0
workspaceModel.pre.handlers.ms,1775508198444000000,1775508198450000000,0
AWTEventQueue.dispatchTimeMaxNs,1775508198444000000,1775508198450000000,0
AWTEventQueue.dispatchTimeAvgNs,1775508198444000000,1775508198450000000,0.0
FlushQueue.executionTimeAvgNs,1775508198444000000,1775508198450000000,0.0
WriteAction.executionsCount,1775508198444000000,1775508198450000000,0
AWTEventQueue.dispatchTime90PNs,1775508198444000000,1775508198450000000,0
FlushQueue.waitingTimeMaxNs,1775508198444000000,1775508198450000000,0
FlushQueue.executionTime90PNs,1775508198444000000,1775508198450000000,0
FlushQueue.waitingTimeAvgNs,1775508198444000000,1775508198450000000,0.0
ReadAction.executionsCount,1775508198444000000,1775508198450000000,0
